,tail_num,manufacturer,model
1212,N984DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1213,N691CA,BOMBARDIER INC,CL-600-2D24
1214,N132EV,BOMBARDIER INC,CL-600-2D24
1215,N722EV,BOMBARDIER INC,CL-600-2C10
1216,N917SW,BOMBARDIER INC,CL-600-2B19
1217,N479CA,BOMBARDIER INC,CL-600-2B19
1218,N760SK,BOMBARDIER INC,CL-600-2C10
1219,N21108,BOEING,757-224
1220,N11206,BOEING,737-824
1221,N39728,BOEING,737-724
1222,N559UW,AIRBUS,A321-231
1223,N557UW,AIRBUS,A321-231
1224,N540UW,AIRBUS,A321-231
1225,N114UW,AIRBUS INDUSTRIE,A320-214
1226,N662AW,AIRBUS INDUSTRIE,A320-232
1227,N545UW,AIRBUS,A321-231
1228,N542UW,AIRBUS,A321-231
1229,N118US,AIRBUS INDUSTRIE,A320-214
1230,N112US,AIRBUS INDUSTRIE,A320-214
1231,N172US,AIRBUS INDUSTRIE,A321-211
1232,N737US,AIRBUS INDUSTRIE,A319-112
1233,N937XJ,BOMBARDIER INC,CL-600-2D24
1234,N193JB,EMBRAER,ERJ 190-100 IGW
1235,N279JB,EMBRAER,ERJ 190-100 IGW
1236,N993DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1237,N338NW,AIRBUS INDUSTRIE,A320-212
1238,N550NW,BOEING,757-251
1239,N816SK,BOMBARDIER INC,CL-600-2D24
1240,N73256,BOEING,737-824
1241,N769UA,BOEING,777-222
1242,N26208,BOEING,737-824
1243,N780UA,BOEING,777-222
1244,N570UA,CESSNA,150H
1245,N121UW,AIRBUS INDUSTRIE,A320-214
1246,N8837B,BOMBARDIER INC,CL-600-2B19
1247,N8914A,BOMBARDIER INC,CL-600-2B19
1248,N8501F,BOMBARDIER INC,CL-600-2B19
1249,N8747B,BOMBARDIER INC,CL-600-2B19
1250,N8554A,BOMBARDIER INC,CL-600-2B19
1251,N827AY,BOMBARDIER INC,CL-600-2B19
1252,N8432A,BOMBARDIER INC,CL-600-2B19
1253,N8976E,BOMBARDIER INC,CL-600-2B19
1254,N8828D,BOMBARDIER INC,CL-600-2B19
1255,N8631E,BOMBARDIER INC,CL-600-2B19
1256,N489AA,MCDONNELL DOUGLAS,DC-9-82(MD-82)
1257,N517AS,BOEING,737-890
1258,N596AS,BOEING,737-890
1259,N577AS,BOEING,737-890
1260,N236JB,EMBRAER,ERJ 190-100 IGW
1261,N981DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1262,N912DE,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1263,N332NW,AIRBUS INDUSTRIE,A320-211
1264,N328NW,AIRBUS INDUSTRIE,A320-211
1265,N347NB,AIRBUS,A319-114
1266,N980DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1267,N368NW,AIRBUS INDUSTRIE,A320-212
1268,N353NB,AIRBUS,A319-114
1269,N804SK,BOMBARDIER INC,CL-600-2D24
1270,N767SK,BOMBARDIER INC,CL-600-2C10
1271,N979SW,BOMBARDIER INC,CL-600-2B19
1272,N791SK,BOMBARDIER INC,CL-600-2C10
1273,N743SK,BOMBARDIER INC,CL-600-2C10
1274,N445SW,BOMBARDIER INC,CL-600-2B19
1275,N809CA,BOMBARDIER INC,CL-600-2B19
1276,N662UA,BOEING,767-322
1277,N14115,BOEING,757-224
1278,N78511,BOEING,737-824
1279,N76517,BOEING,737-824
1280,N77867,BOEING,757-33N
1281,N17105,BOEING,757-224
1282,N27903,BOEING,787-8
1283,N777UA,BOEING,777-222
1284,N664AW,AIRBUS INDUSTRIE,A320-232
1285,N162UW,AIRBUS INDUSTRIE,A321-211
1286,N621VA,AIRBUS,A320-214
1287,N642VA,AIRBUS,A320-214
1288,N632VA,AIRBUS,A320-214
1289,N627VA,AIRBUS,A320-214
1290,N395AA,BEECH,B300
1291,N569AS,BOEING,737-890
1292,N583AS,BOEING,737-890
1293,N305AS,BOEING,737-990
1294,N301NB,AIRBUS INDUSTRIE,A319-114
1295,N922DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1296,N915DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1297,N953DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1298,N17108,EMBRAER,EMB-145XR
1299,N712EV,BOMBARDIER INC,CL-600-2C10
1300,N14991,EMBRAER,EMB-145LR
1301,N546UA,BOEING,757-222
1302,N14214,BOEING,737-824
1303,N34131,BOEING,757-224
1304,N657AW,AIRBUS INDUSTRIE,A320-232
1305,N109UW,AIRBUS INDUSTRIE,A320-214
1306,N723UW,AIRBUS INDUSTRIE,A319-112
1307,N647AW,AIRBUS INDUSTRIE,A320-232
1308,N17245,BOEING,737-824
1309,N47414,BOEING,737-924ER
1310,N378AA,CESSNA,172E
1311,N365AA,AGUSTA SPA,A109E
1312,N306JB,EMBRAER,ERJ 190-100 IGW
1313,N203JB,EMBRAER,ERJ 190-100 IGW
1314,N187JB,EMBRAER,ERJ 190-100 IGW
1315,N917DN,MCDONNELL DOUGLAS,MD-90-30
1316,N378NW,AIRBUS,A320-211
1317,N403AA,CESSNA,501
1318,N957DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1319,N325US,AIRBUS INDUSTRIE,A320-211
1320,N965DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1321,N551NW,BOEING,757-251
1322,N985DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1323,N34111,EMBRAER,EMB-145XR
1324,N607LR,BOMBARDIER INC,CL-600-2D24
1325,N760EV,BOMBARDIER INC,CL-600-2C10
1326,N741EV,BOMBARDIER INC,CL-600-2C10
1327,N716SK,BOMBARDIER INC,CL-600-2C10
1328,N413SW,CANADAIR,CL-600-2B19
1329,N78866,BOEING,757-33N
1330,N57852,BOEING,757-324
1331,N546UW,AIRBUS,A321-231
1332,N544UW,AIRBUS,A321-231
1333,N653AW,AIRBUS INDUSTRIE,A320-232
1334,N712US,AIRBUS INDUSTRIE,A319-112
1335,N195UW,AIRBUS,A321-211
1336,N902XJ,BOMBARDIER INC,CL-600-2D24
1337,N924XJ,BOMBARDIER INC,CL-600-2D24
1338,N370NW,AIRBUS INDUSTRIE,A320-212
1339,N323NB,AIRBUS INDUSTRIE,A319-114
1340,N68061,BOEING,767-424ER
1341,N776UA,BOEING,777-222
1342,N76522,BOEING,737-824
1343,N57864,BOEING,757-33N
1344,N78060,BOEING,767-424ER
1345,N24702,BOEING,737-724
1346,N169UW,AIRBUS INDUSTRIE,A321-211
1347,N186US,AIRBUS,A321-211
1348,N840AY,BOMBARDIER INC,CL-600-2B19
1349,N8541D,BOMBARDIER INC,CL-600-2B19
1350,N800AY,BOMBARDIER INC,CL-600-2B19
1351,N8943A,BOMBARDIER INC,CL-600-2B19
1352,N8808H,BOMBARDIER INC,CL-600-2B19
1353,N8908D,BOMBARDIER INC,CL-600-2B19
1354,N820AY,BOMBARDIER INC,CL-600-2B19
1355,N826AY,BOMBARDIER INC,CL-600-2B19
1356,N825AY,BOMBARDIER INC,CL-600-2B19
1357,N823AY,BOMBARDIER INC,CL-600-2B19
1358,N585AS,BOEING,737-890
1359,N318AS,BOEING,737-990
1360,N909DE,MCDONNELL DOUGLAS CORPORATION,MD-88
1361,N344NB,AIRBUS,A319-114
1362,N331NW,AIRBUS INDUSTRIE,A320-211
1363,N317US,AIRBUS INDUSTRIE,A320-211
1364,N363NW,AIRBUS INDUSTRIE,A320-212
1365,N960DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1366,N14121,BOEING,757-224
1367,N647UA,BOEING,767-322
1368,N641UA,BOEING,767-322
1369,N628VA,AIRBUS,A320-214
1370,N848VA,AIRBUS,A320-214
1371,N841VA,AIRBUS,A320-214
1372,N408AS,BOEING,737-990ER
1373,N523AS,BOEING,737-890
1374,N320AS,BOEING,737-990
1375,N514AS,BOEING,737-890
1376,N570AS,BOEING,737-890
1377,N908DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1378,N342NW,AIRBUS INDUSTRIE,A320-212
1379,N321NB,AIRBUS INDUSTRIE,A319-114
1380,N211FR,AIRBUS,A320-214
1381,N521UW,AIRBUS,A321-231
1382,N660AW,AIRBUS INDUSTRIE,A320-232
1383,N703UW,AIRBUS INDUSTRIE,A319-112
1384,N110UW,AIRBUS INDUSTRIE,A320-214
1385,N732US,AIRBUS INDUSTRIE,A319-112
1386,N126UW,AIRBUS,A320-214
1387,N328JB,EMBRAER,ERJ 190-100 IGW
1388,N907DE,MCDONNELL DOUGLAS CORPORATION,MD-88
1389,N944DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1390,N317NB,AIRBUS INDUSTRIE,A319-114
1391,N755EV,BOMBARDIER INC,CL-600-2C10
1392,N946SW,BOMBARDIER INC,CL-600-2B19
1393,N778UA,BOEING,777-222
1394,N725UW,AIRBUS INDUSTRIE,A319-112
1395,N721UW,AIRBUS INDUSTRIE,A319-112
1396,N920DE,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1397,N555NW,BOEING,757-251
1398,N66051,BOEING,767-424ER
1399,N950UW,EMBRAER,ERJ 190-100 IGW
1400,N755US,AIRBUS INDUSTRIE,A319-112
1401,N774UA,BOEING,777-222
1402,N228UA,BOEING,777-222
1403,N127UW,AIRBUS,A320-214
1404,N956UW,EMBRAER,ERJ 190-100 IGW
1405,N907XJ,BOMBARDIER INC,CL-600-2D24
1406,N623AS,PHOENIX AIR SRO,U-15 PHOENIX
1407,N625AS,BOEING,737-790
1408,N573AA,MCDONNELL DOUGLAS,DC-9-82(MD-82)
1409,N341NB,AIRBUS,A319-114
1410,N319US,AIRBUS INDUSTRIE,A320-211
1411,N608SK,BOMBARDIER INC,CL-600-2C10
1412,N625CA,BOMBARDIER INC,CL-600-2C10
1413,N17104,BOEING,757-224
1414,N670UA,BOEING,767-322
1415,N797UA,BOEING,777-222
1416,N388AA,BOEING,767-323
1417,N303AS,BOEING,737-990
1418,N907DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1419,N333NW,AIRBUS INDUSTRIE,A320-211
1420,N979DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1421,N582CA,BOMBARDIER INC,CL-600-2D24
1422,N27901,BOEING,787-8
1423,N663AW,AIRBUS INDUSTRIE,A320-232
1424,N946UW,EMBRAER,ERJ 190-100 IGW
1425,N766US,AIRBUS INDUSTRIE,A319-112
1426,N715UW,AIRBUS INDUSTRIE,A319-112
1427,N560AA,MCDONNELL DOUGLAS,DC-9-82(MD-82)
1428,N348JB,EMBRAER,ERJ 190-100 IGW
1429,N298JB,EMBRAER,ERJ 190-100 IGW
1430,N266JB,EMBRAER,ERJ 190-100 IGW
1431,N359NW,AIRBUS INDUSTRIE,A320-212
1432,N607SK,BOMBARDIER INC,CL-600-2C10
1433,N631SK,BOMBARDIER INC,CL-600-2C10
1434,N632SK,BOMBARDIER INC,CL-600-2C10
1435,N614SK,BOMBARDIER INC,CL-600-2C10
1436,N14106,BOEING,757-224
1437,N78285,BOEING,737-824
1438,N835VA,AIRBUS,A320-214
1439,N8416B,BOMBARDIER INC,CL-600-2B19
1440,N8907A,BOMBARDIER INC,CL-600-2B19
1441,N8696C,BOMBARDIER INC,CL-600-2B19
1442,N8836A,BOMBARDIER INC,CL-600-2B19
1443,N819AY,BOMBARDIER INC,CL-600-2B19
1444,N8974C,BOMBARDIER INC,CL-600-2B19
1445,N835AY,BOMBARDIER INC,CL-600-2B19
1446,N8964E,BOMBARDIER INC,CL-600-2B19
1447,N532AS,BOEING,737-890
1448,N323US,AIRBUS INDUSTRIE,A320-211
1449,N335NB,AIRBUS INDUSTRIE,A319-114
1450,N369NB,AIRBUS,A319-114
1451,N917DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1452,N75858,BOEING,757-324
1453,N773UA,BOEING,777-222
1454,N559UA,BOEING,757-222
1455,N953UW,EMBRAER,ERJ 190-100 IGW
1456,N520AS,BOEING,737-890
1457,N614AS,BOEING,737-790
1458,N557AS,BOEING,737-890
1459,N516AS,BOEING,737-890
1460,N229JB,EMBRAER,ERJ 190-100 IGW
1461,N959DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1462,N978DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1463,N913DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1464,N944UW,EMBRAER,ERJ 190-100 IGW
1465,N534UW,AIRBUS,A321-231
1466,N945UW,EMBRAER,ERJ 190-100 IGW
1467,N394AA,AVIAT AIRCRAFT INC,A-1B
1468,N352AA,BOEING,767-323
1469,N376AA,PIPER,PA-32RT-300
1470,N77520,BOEING,737-824
1471,N318JB,EMBRAER,ERJ 190-100 IGW
1472,N345NW,AIRBUS INDUSTRIE,A320-212
1473,N339NW,AIRBUS INDUSTRIE,A320-212
1474,N12900,EMBRAER,EMB-145LR
1475,N418SW,BOMBARDIER INC,CL-600-2B19
1476,N564UA,BOEING,757-222
1477,N226UA,BOEING,777-222
1478,N13113,BOEING,757-224
1479,N8587E,BOMBARDIER INC,CL-600-2B19
1480,N8611A,BOMBARDIER INC,CL-600-2B19
1481,N8969A,BOMBARDIER INC,CL-600-2B19
1482,N8921B,BOMBARDIER INC,CL-600-2B19
1483,N391AA,BOEING,767-323
1484,N574AA,MCDONNELL DOUGLAS,DC-9-82(MD-82)
1485,N526AS,BOEING,737-890
1486,N693BR,BOMBARDIER INC,CL-600-2B19
1487,N951SW,BOMBARDIER INC,CL-600-2B19
1488,N787UA,BOEING,777-222
1489,N18220,BOEING,737-824
1490,N714US,AIRBUS INDUSTRIE,A319-112
1491,N191UW,AIRBUS INDUSTRIE,A321-211
1492,N440US,BOEING,737-4B7
1493,N37466,BOEING,737-924ER
1494,N8940E,BOMBARDIER INC,CL-600-2B19
1495,N801AY,BOMBARDIER INC,CL-600-2B19
1496,N8933B,BOMBARDIER INC,CL-600-2B19
1497,N8932C,BOMBARDIER INC,CL-600-2B19
1498,N8604C,BOMBARDIER INC,CL-600-2B19
1499,N8533D,BOMBARDIER INC,CL-600-2B19
1500,N549AS,BOEING,737-8FH
1501,N995DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1502,N13903,EMBRAER,EMB-145LR
1503,N753EV,BOMBARDIER INC,CL-600-2C10
1504,N135EV,BOMBARDIER INC,CL-600-2D24
1505,N166PQ,BOMBARDIER INC,CL-600-2D24
1506,N716EV,BOMBARDIER INC,CL-600-2C10
1507,N24202,BOEING,737-824
1508,N122US,AIRBUS INDUSTRIE,A320-214
1509,N165US,AIRBUS INDUSTRIE,A321-211
1510,N741UW,AIRBUS INDUSTRIE,A319-112
1511,N607AS,BOEING,737-790
1512,N309JB,EMBRAER,ERJ 190-100 IGW
1513,N178JB,EMBRAER,ERJ 190-100 IGW
1514,N987DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1515,N57855,BOEING,757-324
1516,N33714,BOEING,737-724
1517,N510UW,AIRBUS,A321-231
1518,N247JB,EMBRAER,ERJ 190-100 IGW
1519,N323JB,EMBRAER,ERJ 190-100 IGW
1520,N900DE,MCDONNELL DOUGLAS CORPORATION,MD-88
1521,N18114,EMBRAER,EMB-145XR
1522,N654UA,BOEING,767-322
1523,N17139,BOEING,757-224
1524,N225UA,BOEING,777-222
1525,N768US,AIRBUS INDUSTRIE,A319-112
1526,N8665A,BOMBARDIER INC,CL-600-2B19
1527,N8960A,BOMBARDIER INC,CL-600-2B19
1528,N8506C,BOMBARDIER INC,CL-600-2B19
1529,N8516C,BOMBARDIER INC,CL-600-2B19
1530,N918DE,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1531,N991DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1532,N366NB,AIRBUS,A319-114
1533,N630SK,BOMBARDIER INC,CL-600-2C10
1534,N12116,BOEING,757-224
1535,N702UW,AIRBUS INDUSTRIE,A319-112
1536,N458UW,BOEING,737-4B7
1537,N57870,BOEING,757-33N
1538,N805AY,BOMBARDIER INC,CL-600-2B19
1539,N8783E,BOMBARDIER INC,CL-600-2B19
1540,N8694A,BOMBARDIER INC,CL-600-2B19
1541,N8884E,BOMBARDIER INC,CL-600-2B19
1542,N527AS,BOEING,737-890
1543,N563AS,BOEING,737-890
1544,N336NB,AIRBUS INDUSTRIE,A319-114
1545,N391CA,BOMBARDIER INC,CL-600-2C10
1546,N606SK,BOMBARDIER INC,CL-600-2C10
1547,N539UW,AIRBUS,A321-231
1548,N748UW,AIRBUS INDUSTRIE,A319-112
1549,N544AA,FRIEDEMANN JON,VANS AIRCRAFT RV6
1550,N615AS,BOEING,737-790
1551,N910DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1552,N838VA,AIRBUS,A320-214
1553,N855VA,AIRBUS,A320-214
1554,N514AA,DJI,INSPIRE 2
1555,N938DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1556,N912DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1557,N326NB,AIRBUS INDUSTRIE,A319-114
1558,N57111,BOEING,757-224
1559,N75854,BOEING,757-324
1560,N35204,BOEING,737-824
1561,N824AY,BOMBARDIER INC,CL-600-2B19
1562,N8938A,BOMBARDIER INC,CL-600-2B19
1563,N377AA,PAIR MIKE E,FALCON XP
1564,N320NB,AIRBUS INDUSTRIE,A319-114
1565,N219UA,BOEING,777-222
1566,N507AY,AIRBUS,A321-231
1567,N651UA,BOEING,767-322
1568,N8970D,BOMBARDIER INC,CL-600-2B19
1569,N8869B,BOMBARDIER INC,CL-600-2B19
1570,N8721B,BOMBARDIER INC,CL-600-2B19
1571,N8903A,BOMBARDIER INC,CL-600-2B19
1572,N575AA,CESSNA,210-5(205)
1573,N587AS,BOEING,737-890
1574,N627AS,BOEING,737-790
1575,N307JB,EMBRAER,ERJ 190-100 IGW
1576,N192JB,EMBRAER,ERJ 190-100 IGW
1577,N137EV,BOMBARDIER INC,CL-600-2D24
1578,N699BR,BOMBARDIER INC,CL-600-2B19
1579,N75861,BOEING,757-33N
1580,N724UW,AIRBUS INDUSTRIE,A319-112
1581,N927XJ,BOMBARDIER INC,CL-600-2D24
1582,N994DL,MCDONNELL DOUGLAS CORPORATION,MD-88
1583,N377NW,AIRBUS,A320-211
1584,N549US,BOEING,757-251
1585,N13110,BOEING,757-224
1586,N844VA,AIRBUS,A320-214
1587,N853VA,AIRBUS,A320-214
1588,N840VA,AIRBUS,A320-214
1589,N842VA,AIRBUS,A320-214
1590,N335NW,AIRBUS INDUSTRIE,A320-212
1591,N302NB,AIRBUS INDUSTRIE,A319-114
1592,N685DA,BOEING,757-232
1593,N325NB,AIRBUS INDUSTRIE,A319-114
1594,N314US,AIRBUS INDUSTRIE,A320-211
1595,N366NW,AIRBUS INDUSTRIE,A320-212
1596,N723EV,BOMBARDIER INC,CL-600-2C10
1597,N650AW,AIRBUS INDUSTRIE,A320-232
1598,N8492C,BOMBARDIER INC,CL-600-2B19
1599,N8515F,BOMBARDIER INC,CL-600-2B19
1600,N8794B,BOMBARDIER INC,CL-600-2B19
1601,N535AS,BOEING,737-890
1602,N403AS,BOEING,737-990ER
1603,N238JB,EMBRAER,ERJ 190-100 IGW
1604,N361NW,AIRBUS INDUSTRIE,A320-212
1605,N663DN,BOEING,757-232
1606,N656UA,BOEING,767-322
1607,N76064,BOEING,767-424ER
1608,N438US,BOEING,737-4B7
1609,N586AS,BOEING,737-890
1610,N970DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1611,N955DN,MCDONNELL DOUGLAS,MD-90-30
1612,N552NW,BOEING,757-251
1613,N19141,BOEING,757-224
1614,N796UA,BOEING,777-222
1615,N309US,AIRBUS INDUSTRIE,A320-211
1616,N751EV,BOMBARDIER INC,CL-600-2C10
1617,N41135,BOEING,757-224
1618,N12109,BOEING,757-224
1619,N705UW,AIRBUS INDUSTRIE,A319-112
1620,N8972E,BOMBARDIER INC,CL-600-2B19
1621,N813AY,BOMBARDIER INC,CL-600-2B19
1622,N8944B,BOMBARDIER INC,CL-600-2B19
1623,N831AY,BOMBARDIER INC,CL-600-2B19
1624,N383AA,BEECH,E-90
1625,N566AS,BOEING,737-890
1626,N316NB,AIRBUS INDUSTRIE,A319-114
1627,N971DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1628,N213FR,AIRBUS,A320-214
1629,N613SK,BOMBARDIER INC,CL-600-2C10
1630,N785UA,BOEING,777-222
1631,N8930E,BOMBARDIER INC,CL-600-2B19
1632,N8532G,BOMBARDIER INC,CL-600-2B19
1633,N519AS,BOEING,737-890
1634,N538AS,BOEING,737-890
1635,N352NW,AIRBUS INDUSTRIE,A320-212
1636,N355NB,AIRBUS,A319-114
1637,N678CA,BOMBARDIER INC,CL-600-2D24
1638,N758EV,BOMBARDIER INC,CL-600-2C10
1639,N644AS,BOEING,737-790
1640,N793UA,BOEING,777-222
1641,N17122,BOEING,757-224
1642,N854VA,AIRBUS,A320-214
1643,N623VA,AIRBUS,A320-214
1644,N384AA,BOEING,767-323
1645,N314NB,AIRBUS INDUSTRIE,A319-114
1646,N195PQ,BOMBARDIER INC,CL-600-2D24
1647,N14107,BOEING,757-224
1648,N665UA,BOEING,767-322
1649,N216UA,BOEING,777-222
1650,N949UW,EMBRAER,ERJ 190-100 IGW
1651,N601AW,AIRBUS,A320-232
1652,N611AS,BOEING,737-790
1653,N947UW,EMBRAER,ERJ 190-100 IGW
1654,N361NB,AIRBUS,A319-114
1655,N350NA,AIRBUS INDUSTRIE,A320-212
1656,N955DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1657,N48127,BOEING,757-224
1658,N782UA,BOEING,777-222
1659,N353NW,AIRBUS INDUSTRIE,A320-212
1660,N617QX,BOMBARDIER INC,CL-600-2C10
1661,N750UW,AIRBUS INDUSTRIE,A319-112
1662,N190UW,AIRBUS INDUSTRIE,A321-211
1663,N955UW,EMBRAER,ERJ 190-100 IGW
1664,N742PS,AIRBUS INDUSTRIE,A319-112
1665,N8733G,BOMBARDIER INC,CL-600-2B19
1666,N8623A,BOMBARDIER INC,CL-600-2B19
1667,N8736A,BOMBARDIER INC,CL-600-2B19
1668,N8800G,BOMBARDIER INC,CL-600-2B19
1669,N8488D,BOMBARDIER INC,CL-600-2B19
1670,N375NC,AIRBUS,A320-212
1671,N792UA,BOEING,777-222
1672,N769US,AIRBUS INDUSTRIE,A319-112
1673,N588AS,BOEING,737-890
1674,N799UA,BOEING,777-222
1675,N217UA,BOEING,777-222
1676,N952UW,EMBRAER,ERJ 190-100 IGW
1677,N371NW,AIRBUS INDUSTRIE,A320-212
1678,N358NW,AIRBUS INDUSTRIE,A320-212
1679,N798UA,BOEING,777-222
1680,N965UW,EMBRAER,ERJ 190-100 IGW
1681,N8971A,BOMBARDIER INC,CL-600-2B19
1682,N506AS,BOEING,737-890
1683,N553AS,BOEING,737-890
1684,N562AS,BOEING,737-890
1685,N911DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1686,N554NW,BOEING,757-251
1687,N670DN,BOEING,757-232
1688,N37468,BOEING,737-924ER
1689,N803AW,AIRBUS INDUSTRIE,A319-132
1690,N199UW,AIRBUS,A321-211
1691,N8942A,BOMBARDIER INC,CL-600-2B19
1692,N8698A,BOMBARDIER INC,CL-600-2B19
1693,N8965E,BOMBARDIER INC,CL-600-2B19
1694,N8409N,BOMBARDIER INC,CL-600-2B19
1695,N550AA,GULFSTREAM AEROSPACE,GV-SP (G550)
1696,N590AS,BOEING,737-890
1697,N613AS,BOEING,737-790
1698,N658DL,BOEING,757-232
1699,N915EV,BOMBARDIER INC,CL-600-2B19
1700,N492SW,CANADAIR,CL-600-2B19
1701,N437SW,BOMBARDIER INC,CL-600-2B19
1702,N439SW,BOMBARDIER INC,CL-600-2B19
1703,N429SW,BOMBARDIER INC,CL-600-2B19
1704,N13138,BOEING,757-224
1705,N34137,BOEING,757-224
1706,N33132,BOEING,757-224
1707,N8758D,BOMBARDIER INC,CL-600-2B19
1708,N8577D,BOMBARDIER INC,CL-600-2B19
1709,N669DN,BOEING,757-232
1710,N407AS,BOEING,737-990ER
1711,N672DL,BOEING,757-232
1712,N370NB,AIRBUS,A319-114
1713,N14120,BOEING,757-224
1714,N690DL,BOEING,757-232
1715,N713EV,BOMBARDIER INC,CL-600-2C10
1716,N830AY,BOMBARDIER INC,CL-600-2B19
1717,N8790A,BOMBARDIER INC,CL-600-2B19
1718,N8896A,BOMBARDIER INC,CL-600-2B19
1719,N409AS,BOEING,737-990ER
1720,N374NW,AIRBUS INDUSTRIE,A320-212
1721,N477CA,BOMBARDIER INC,CL-600-2B19
1722,N452SW,BOMBARDIER INC,CL-600-2B19
1723,N685BR,BOMBARDIER INC,CL-600-2B19
1724,N460SW,BOMBARDIER INC,CL-600-2B19
1725,N455SW,BOMBARDIER INC,CL-600-2B19
1726,N38467,BOEING,737-924ER
1727,N846VA,AIRBUS,A320-214
1728,N8986B,BOMBARDIER INC,CL-600-2B19
1729,N675DL,BOEING,757-232
1730,N673DL,BOEING,757-232
1731,N36469,BOEING,737-924ER
1732,N426SW,BOMBARDIER INC,CL-600-2B19
1733,N206UA,BOEING,777-222
1734,N18119,BOEING,757-224
1735,N667DN,BOEING,757-232
1736,N327NW,AIRBUS INDUSTRIE,A320-211
1737,N181PQ,BOMBARDIER INC,CL-600-2D24
1738,N17133,BOEING,757-224
1739,N8718E,BOMBARDIER INC,CL-600-2B19
1740,N402AS,BOEING,737-990ER
1741,N354NW,AIRBUS INDUSTRIE,A320-212
1742,N431SW,BOMBARDIER INC,CL-600-2B19
1743,N453SW,BOMBARDIER INC,CL-600-2B19
1744,N441SW,BOMBARDIER INC,CL-600-2B19
1745,N487CA,BOMBARDIER INC,CL-600-2B19
1746,N913EV,BOMBARDIER INC,CL-600-2B19
1747,N779CA,BOMBARDIER INC,CL-600-2B19
1748,N665DN,BOEING,757-232
1749,N29129,BOEING,757-224
1750,N206UW,BOEING,757-2B7
1751,N329NB,AIRBUS INDUSTRIE,A319-114
1752,N322US,AIRBUS INDUSTRIE,A320-211
1753,N349NW,AIRBUS INDUSTRIE,A320-212
1754,N441US,BOEING,737-4B7
1755,N712JB,AIRBUS,A320-232
1756,N829AY,BOMBARDIER INC,CL-600-2B19
1757,N8923A,BOMBARDIER INC,CL-600-2B19
1758,N8390A,BOMBARDIER INC,CL-600-2B19
1759,N832AY,BOMBARDIER INC,CL-600-2B19
1760,N8458A,BOMBARDIER INC,CL-600-2B19
1761,N8847A,BOMBARDIER INC,CL-600-2B19
1762,N534AS,BOEING,737-890
1763,N619AS,BOEING,737-790
1764,N686DA,BOEING,757-232
1765,N365NB,AIRBUS,A319-114
1766,N659BR,BOMBARDIER INC,CL-600-2B19
1767,N438SW,BOMBARDIER INC,CL-600-2B19
1768,N440SW,BOMBARDIER INC,CL-600-2B19
1769,N209UA,BOEING,777-222
1770,N791UA,BOEING,777-222
1771,N391DA,BOEING,737-832
1772,N781UA,BOEING,777-222
1773,N420US,BOEING,737-401
1774,N354JB,EMBRAER,ERJ 190-100 IGW
1775,N557NW,BOEING,757-251
1776,N303DQ,BOEING,737-732
1777,N334NW,AIRBUS INDUSTRIE,A320-212
1778,N649AW,AIRBUS INDUSTRIE,A320-232
1779,N8894A,BOMBARDIER INC,CL-600-2B19
1780,N524AS,BOEING,737-890
1781,N202FR,AIRBUS,A320-214
1782,N457SW,BOMBARDIER INC,CL-600-2B19
1783,N14102,BOEING,757-224
1784,N330NW,AIRBUS INDUSTRIE,A320-211
1785,N379AA,BOEING,767-323
1786,N216FR,AIRBUS,A320-214
1787,N762US,AIRBUS INDUSTRIE,A319-112
